,Número de registro,Outros números,Situação,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
2,83.044.XIII/030.195,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,128,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
3,83.044.XIV/030.196,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,100,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
4,83.044.XIX/030.201,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,130,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
5,83.044.XV/030.197,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,141,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
6,83.044.XVI/030.198,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,132,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
7,83.044.XVII/030.199,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,131,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
8,83.044.XVIII/030.200,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,138,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
9,83.044.XX/030.202,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,127,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
10,83.044.XXI/030.203,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,132,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
11,83.044.XXII/030.204,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,122,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
12,83.044.XXIII/030.205,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,Haste de bambu com terminação de pena. Na extremidade corte para encaixe do arco.,,,60,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
13,83.044.XXIV/030.206,,Localizado,Flecha,Flecha,,01 Caça e Guerra > 01.4 Munição e Acessório,Haste de bambu com terminação de pena. Na extremidade corte para encaixar o arco.,,,164,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
14,83.044.XXV/030.207,,Localizado,Flecha,Flecha,Não identificado,01 Caça e Guerra > 01.4 Munição e Acessório,Haste de bambu com terminação de pena. Na extremidade corte para encaixe do arco.,,,129,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
15,83.044/030.182,,Localizado,Flecha,Flecha,Não identificado,01 Caça e Guerra > 01.4 Munição e Acessório,"Haste de bambu, com terminação da mesma fibra vegetal e pena na extremidade. Corte para o encaixe do arco.",,,181,,,Madeira > Bambu | Pena,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
16,83.045/030.208,,Localizado,Sabre,Sabre,Não identificado,01 Caça e Guerra > 01.2 Arma,"Lâmina irregular, guarda em travessa terminada em volutas e com suporte para punho.",,12,85,,,Metal > Ferro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
17,83.046/030.209,,Localizado,Caneca,Caneca,Royal Doulton,05 Interiores > 05.1 Acessório de Interiores,"Caneca de louça inglesa, arredondado, com 02 alças, tendo o encaixe da tampa em verde e marrom, o corpo em tons verde, amarelo, cinza e marrom, com desenhos formando paisagem de um castelo. Com inscrição: “Bodiam Castle”.",15,,,12,,Rocha > Argila,Inglaterra,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
18,83.047/030.210,,Localizado,Tinteiro,Tinteiro,Não identificado,10 Comunicação > 10.2 Equipamento de Comunicação Escrita,"Tinteiro de louça inglesa, cor branco, motivos florais na parte frontal. Peça inteiriça, com quatro suportes servindo de pés, com 02 portas tintas circundados com aro de metal e 01 porta penas na parte central.","6,5",8,16,,,Rocha > Argila,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
19,83.048/030.211,,Localizado,Tinteiro,Tinteiro,Não identificado,10 Comunicação > 10.2 Equipamento de Comunicação Escrita,"Base em semicírculo de boca mais alargada. Tampa em forma de sino com incisos, e borda canelada com pegador na parte superior. No fundo um furo arredondado.","7,5",,,"6,5",,Metal,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
20,83.049/030.212,,Localizado,Copo,Copo (guampa),Não identificado,12 Objetos Pessoais > 12.4 Artigo de Viagem/Campanha,"Copo de chifre, com a superfície mais alargada, em forma de cone. Dois tons naturais e com realce de linhas e escritas em marrom escuro. Alça anexada em um anel de chifre sobreposto na extremidade do copo. No centro da alça um aro de metal arredondado encostado no chifre.",11,,,8,,Matéria Orgânica > Chifre,Brasil > Piauí,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
21,83.050/030.213,,Localizado,Filtro,Filtro de pedra,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Filtro em pedra porosa, quadrado com fundo arredondado com relevo. Tampa pintada de verde com quatro respiradouros beges. Pegador em forma de maçaneta. Armação: 04 pés unidos por 03 “x” decorados por 02 “cc” acostados, todas as extremidades são torcidas.",123,46,,40 (da tampa),,Pedra,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
22,83.051/030.214,66 | 80,Localizado,Tacho,Tacho de Veiga Valle,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,"Forma circular, com a boca mais larga, alças nas laterais.",38,,,104,,Metal > Cobre,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
23,83.051/030.215,,Localizado,Tinteiro,Tinteiro-Escrivaninha,Não identificado,10 Comunicação > 10.2 Equipamento de Comunicação Escrita,Metal cinzelado composto de 04 corpos côncavos assimetricamente recortados e entrelaçados com decoração profusa de bolotas e folhas de carvalho. Contém duas cavidades para tinta e um porta pena.,,22,22,,,Metal,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
24,83.052/030.216,,Localizado,Anel,Anel,João Ferreira de Lima,12 Objetos Pessoais > 12.5 Objeto de Adorno,"03 aros, 1º liso com mão estendida, o do meio com extremidade tremida com coração no centro. O 3º liso com mão em posição de segurar. Fechado as mãos se cumprimentam, encobrindo o coração.",,,,2,5/2 g,Metal > Ouro,Brasil > Goiás,Século XX > 1960,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
25,83.053/030.217,,Localizado,Mapa,Planta de Villa Boa,Manoel Ribeiro Guimarães,10 Comunicação > 10.1 Documento,"Planta de Villa Boa de Goyaz, tendo abaixo desenho do Palácio dos Governadores e 06 figuras com o uniforme das companhias militares existentes na vila, acima faixa com especificação dos logradouros públicos, ruas, becos, travessas, principais edificações e igrejas.",61,,70,,,Papel > Papel vegetal,Brasil > Goiás,Século XVIII > 1782,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
26,83.054/030.218,,Localizado,Jarra,Licoreira,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Gargalho liso unido ao bojo por círculo de pérola, no bojo em alto relevo, trabalho imitando concha que se repete na tampa. Base com decoração canelada.",34,,,8,,Vidro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
27,83.054/030.219,,Localizado,Espora,Espora,Não identificado,11 Transporte > 11.3 Acessório de Transporte Terrestre,"Haste em curva trabalhada em alto relevo com bolotas de carvalho. Furos nas pontas. No centro da haste está fixado o suporte para a espora, também trabalhado.",,,,"4,5",,Metal,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
28,83.054/030.220,,Localizado,Telefone,Telefone de parede,Northern Eletric Company Limited,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base retangular, caixa quadrada, 02 dobradiças, 02 campainhas. Da caixa sai um fio. Parte para o fone metálico, parte inferior arredondada, haste vertical com gancho e parte superior arredondado encaixada na haste, gancho serve de suporte para o aparelho auditivo, a esquerda da caixa uma manivela.",24,14,,,,Madeira | Metal,Estados Unidos da América,Século XX > 1915,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
29,83.055/030.221,,Localizado,Telefone,Telefone de extensão,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base retangular com cantos arredondados. Caixa lisa com frisos, com dois pinos para o descanso do fone. Da parte posterior saem dois fios, um para o fone e outro para a tomada. Na lateral esquerda orifício para manivela. Tomada redonda.",10,"20,5",,,,Resina,Não identificado,Século XX > 1970,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
30,83.056/030.222,,Localizado,Telefone,Telefone de parede,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base retangular com a parte superior menos larga. Frente com disco de metal com o nº 278801. Suporte arredondado com dois pinos no meio para o descanso do fone. Telefone de parede. Na parte mais estreita sai um fio de um dos lados, onde era introduzido no fone. Etiqueta: Telecomunicações de São Paulo S.A. Telesp. Histórico do Aparelho Telefônico / Nº do tel. 2788011 / Descrição dos defeitos constatados: bocal e anel do [ilegível], data da substituição 13/06/77, nº ref. reparador 36537, nº série emane: 2954, nº talão de cobrança 643612, nº dos itens cobrados, 14.30. Carimbo almox. 09012 – Paraíso.",21,9,13,,,Resina,Não identificado,Século XX > 1977,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
31,83.056/030.223,,Localizado,Telefone,Telefone,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base quadrangular, tendo um estreitamento nas laterais, em uma delas saem 02 fios, sendo um para o fone e outro para a tomada. Ao fundo 04 pés e buracos para as duas campainhas. Em cima disco de metal prateado. Números: 1, 2, 3, 4, 5, 6, 7, 8, 9, 0 pintados de branco e gancho com dois pinos que se abaixam quando o fone é colocado. Tomada retangular. Etiqueta: Telecomunicações de São Paulo S.A. Telesp. Histórico do aparelho telefônico: nº tel: 661955 / nº vest: 725 794 771 / nº do talão de cobrança 546649 / Carimbo almox. 09016. Baldi.",13,17,,,,Plástico | Resina,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
32,83.057/030.224,,Localizado,Pedra Fundamental,Pedra Fundamental de inauguração do Observatório Astronômico,Não identificado,09 Objetos Cerimoniais > 09.2 Objeto Comemorativo,"Forma retangular, trazendo entalhado as seguintes inscrições: “Observatorio Astronomico / Presidencia do Sr. Brigadeiro / Felicissimo do Espirito Santo / Executor do Exmo. / Dr. Julio [Alves da?] Cunha / 10 de Dezembro de 1889”",45,68,,,,Pedra > Pedra sabão,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
33,83.058/030.225,,Localizado,Brasão,Brasão do Império,Não identificado,08 Insígnias,"Armas Imperiais Brasileiras, ladeada por ramos de café e fumo. Cor natural. Na parte superior Coroa Imperial encimada por uma cruz.",92,74,,,,Madeira > Cedro,Brasil,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
34,83.059/030.226,Nº 36,Localizado,Luminária,Castiçal,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Base redonda com frisos. Haste torneada com discos, bolachas e torcido. Campânula redonda com frisos. Sucena com bolachas e discos. ",53,,,18,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
35,83.060/030.227,Nº 36,Localizado,Luminária,Castiçal,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Base redonda com frisos. Haste torneada com discos, bolachas e torcido. Campânula redonda com frisos. Sucena com bolachas e discos. ",53,,,17,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
36,83.061/030.228,,Localizado,Elemento Floral,Elemento Floral (placas),Não identificado,09 Objetos Cerimoniais > 09.4 Objeto Funerário,"Elemento floral, em pedra sabão, vazado, dividido em cinco corpos. Ao centro coroado com elemento ornamental rematado por uma cruz.",29,,66 (aberto),,,Pedra > Pedra sabão,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
37,83.062/030.229,,Localizado,Cabeça,Cabeça,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Rosto oval, nariz afilado. Na cabeça ornamento com 03 plumas. Panejamento da altura de uma orelha a outra, por baixo do queixo.",26,16,,,,Resina > Betume,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
38,83.063/030.230,,Localizado,Cabeça,Cabeça,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Rosto oval, nariz afilado. Na cabeça ornamento com 03 plumas e com panejamento da altura de uma orelha na outra, por baixo do queixo.",26,16,,,,Resina,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
39,83.064/030.231,65 | 71,Localizado,Espelho de fechadura,Espelho de fechadura,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Forma quadrada e lisa, com quatro cravos nos cantos e no centro fechadura em forma do nº 3.",25,22,,,,Metal > Ferro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
40,83.065/030.232,65 | 72,Localizado,Chave,Chave,Não identificado,04 Construção > 04.4 Fragmento de Construção,Chave em forma do nº 3 e pegador circular ondulado.,,,20,,,Metal > Ferro,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
41,83.066/030.233,64 | 78,Localizado,Espelho de fechadura,Espelho de fechadura,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Espelho de fechadura antigo, em ferro batido, recortado e vazado, com 04 grandes cravos encastoados em 03 e 01 circundando a fechadura, com terminação superior reproduzindo a cena da crucifixação. Cristo na cruz assistido por 02 figuras ajoelhadas, com um dos braços levantados e o outro flexionado, sendo que na da direita falta 01 braço. Com o orifício para chave em forma de gancho",29,14,,,,Metal > Ferro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
42,83.068 /030.235,,Localizado,Arma de fogo portátil,Espingarda,Não identificado,01 Caça e Guerra > 01.2 Arma,"Espingarda com sistema de pederneira, com cano longo e fino com vareta, cabo liso tendo em uma das laterais recipiente de ferro para guardar munição e alça de couro.",,11,117,,,Metal > Ferro | Madeira,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
43,83.067/030.234,,Localizado,Arma branca de choque,Espada,Não identificado,01 Caça e Guerra > 01.2 Arma,"Lâmina prateada com desenhos fitomorfos alusivos a República, com as letras RFEUB. Guarda dourada com desenhos fitomorfos e emblema da República, punho de marfim com frisos torcidos dourados e parte de metal dourado com alamares trançados de couro com borla na ponta. Bainha em couro e metal dourado com motivos fitomorfos, tendo em cima uma argola com borla de metal.",,12,89,,,Metal,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
44,83.070/030.237,Nº 46,Localizado,Gomil,Gomil (Jarra para água),Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Pé circular com friso tremido, liso, com desenho inciso representando elos entrelaçados em círculo, na vertical laço de fita em ponta, encimado por círculo de loiro, coluna em anel com tremido encimado por anel liso entre tremido. Bojo canelado com 04 medalhões na parte inferior, na parte superior 02 medalhões laterais, no centro abaixo do bico, figura mitológica. Tampa com elos entrelaçados na borda, com vieira, pluma, puxador em penha, alça representando serpente.",27,,,O8,,Metal > Prata,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
45,83.070.I/030.238,Nº 46,Localizado,Bacia,Bacia,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Formato oval com curva, bordas recortadas com frisos acompanhando os recortes, intercalados com folhas de acanto e guirlandas. No centro abaixo de cada friso medalhões. Na superfície interna ramagens entrelaçadas incisas.",,32,42,,,Metal > Prata,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
46,83.069/030.236,,Localizado,Arma branca de choque,Faca,Não identificado,01 Caça e Guerra > 01.2 Arma,"Faca de prata, com cabo e bainha com decoração incisa. Na parte externa da bainha, em alto relevo também em prata, mão segurando um galho. Na ponta da bainha uma placa de prata em forma de losango com uma argola na ponta.",,3,36,,,Metal > Metal Dourado,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
47,83.071/030.239,Nº 119,Localizado,Bule,Bule,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Pés circulares em 03 degraus, borda com motivos fitomórficos incisos, fundido e aparafusado, bojo parte inferior lisa, parte superior com motivos fitomórficos incisos, tampa côncava com motivos fitomórficos na borda, puxador em madeira em prata em forma de fruta aparafusado, bico liso com friso no centro com tampa em dobradiças com motivos fitomórficos incisos. Bojo e bico trabalhado em prata batida. Alça recurva em madeira com cilindro em prata, onde se fixa na extremidade superior da alça voluta em prata. Junto à base motivo fitomórfico inciso.",27,28,,"11,5",1500 g,Metal > Prata,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
48,83.071.I/030.240,Nº 118,Localizado,Cafeteira,Cafeteira,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Pés circulares em 03 degraus, borda com motivos fitomórficos incisos, fundido e aparafusado. Bojo parte inferior lisa, junto à base motivo fitomórfico inciso, parte superior motivos fitomórficos incisos, tampa côncava com motivos fitomórficos na borda, puxador em madeira em prata em forma de círculo aparafusado, bico liso, friso no centro com tampa em dobradiças com motivos fitomórficos incisos. Bojo e bico trabalhados em prata batida. Alça recurva em madeira com cilindro em prata, onde se fixa na extremidade superior da alça voluta em prata.","36,5",27,,"12,5",2.000 g,Madeira | Metal > Prata,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
