,"""Número de registro"",""Outros números"",Denominação,Material/Técnica,Classificação,Autor,""Resumo descritivo"",""Estado de conservação"",""Data de produção"",""Dimensões - largura"",""Dimensões - diâmetro"",""Dimensões - altura"",""Dimensões - espessura"",""Dimensões - profundidade/comprimento"",""Dimensões - peso"",Situação",Número de registro,Outros números,Denominação,Material/Técnica,Classificação,Autor,Resumo descritivo,Estado de conservação,Data de produção,Dimensões - largura,Dimensões - diâmetro,Dimensões - altura,Dimensões - espessura,Dimensões - profundidade/comprimento,Dimensões - peso,Situação,ACERVO,URL,TAINACAN_COLECTION_ID
85,,JC-18-57,JC-18-057,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural retângulo-irregular de faces planas e córtex amarelo-acinzentado apresentando dois lados em ângulos retos e com estrias horizontais paralelas, sem sinais de ação antrópica",Bom,Não se aplica,,,,3,"6,3",223,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
86,,JC-18-569,JC-18-569,Cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Cúbito esquerdo humano, provavelmente de adulto, fraturado na extremidade superior na altura da tuberosidade e na inferior próximo a face medial",Regular,Não se aplica,,,,1,"19,3",43,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
87,,JC-18-568,JC-18-568,Cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Cúbito direito humano de infanto, fraturado na extremidade superior na altura da tuberosidade e na inferior na altura do sulco para o extensor ulnar do corpo",Regular,Não se aplica,,,,"1,1","14,8",11,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
88,,JC-18-567,JC-18-567,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento de cúbito direito humano de infanto, correspondendo apenas a parte mediana do corpo",Regular,Não se aplica,,,,"0,6","10,6",6,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
89,,JC-18-565,JC-18-565,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento superior de cúbito direito humano, provavelmente de jovem, não apresentando as suas partes acima da sua tuberosidade",Regular,Não se aplica,,,,"1,2","12,2",26,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
90,,JC-18-564,JC-18-564,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento de cúbito esquerdo humano, provavelmente de jovem, compreendendo parte mediana do corpo",Regular,Não se aplica,,,,"1,2","14,1",21,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
91,,JC-18-563,JC-18-563,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento de cúbito esquerdo humano, provavelmente de jovem, compreendendo parte do corpo e da extremidade superior que abrange a tuberosidade",Regular,Não se aplica,,,,"1,1","11,3",20,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
92,,JC-18-561,JC-18-561,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento de cúbito direito humano, provavelmente de adulto, compreendendo apenas a parte mediana do corpo",Regular,Não se aplica,,,,"1,3","13,3",27,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
93,,JC-18-560,JC-18-560,Vértebra,Ósseo,16 Amostras/Fragmentos,,"Vértebra torácica humana, provavelmente de indivíduo adulto, fraturada na base do processo espinhoso, nas facetas articulares superiores e na borda superior direita do corpo",Ruim,Não se aplica,,,,"1,7","4,7",22,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
94,,JC-18-56,JC-18-056,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural ovalado facetado e corticado, sem sinais de ação antrópica",Bom,Não se aplica,,,,6,"8,6",426,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
95,,JC-18-559,JC-18-559,Cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Cúbito direito humano completo, provavelmente de adulto, fraturada apenas na extremidade inferior",Regular,Não se aplica,,,,"2,7","21,4",38,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
0,,JC-18-559,JC-18-559,Cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Cúbito direito humano completo, provavelmente de adulto, fraturada apenas na extremidade inferior",Regular,Não se aplica,,,,"0,9","22,2",9.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
1,,JC-18-557,JC-18-557,Cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Cúbito esquerdo humano completo, provavelmente de adulto, fraturada apenas na extremidade inferior e na superior na incisura radial e no olecrano",Regular,Não se aplica,,,,"1,3","25,3",57.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
2,,JC-18-556,JC-18-556,Fragmento de cúbito (Ulna),Ósseo,16 Amostras/Fragmentos,,"Fragmento de cúbito direito humano, provavelmente de adulto, correspondendo à extremidade superior e apresenta o olecrano, incisura troclear, processo coronóide, tuberosidade, incisura radial, a crista do supinador e pequena parte do corpo",Regular,Não se aplica,,,,"1,3","10,3",35.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
3,,JC-18-554,JC-18-554,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento de úmero direito humano, provavelmente de indivíduo adulto, compreendendo apenas parte do corpo, entre o colo cirúrgico e a crista supracondilar medial",Regular,Não se aplica,,,,"1,7","20,6",72.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
4,,JC-18-553,JC-18-553,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento de úmero esquerdo humano, provavelmente de indivíduo adulto, compreendendo a extremidade inferior, fraturado transversalmente à altura da cavidade glenóide e da fossa coronóide, e parte do corpo",Regular,Não se aplica,,,,2,"16,7",49.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
5,,JC-18-553,JC-18-553,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento esquerdo úmero humano, provavelmente de adulto, compreendendo a extremidade inferior, fraturada transversalmente à altura da cavidade glenóide e da fossa coronóide, e parte do corpo",Regular,Não se aplica,,,,2,"16,7",49.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
6,,JC-18-552,JC-18-552,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, compreendendo o corpo e apresentando fraturas em suas extremidades",Regular,Não se aplica,,,,"2,2",22,54.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
7,,JC-18-551,JC-18-551,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de adulto, fraturado em suas extremidades e apresentando o corpo",Regular,Não se aplica,,,,"2,8",22,86.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
8,,JC-18-551,JC-18-551,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, fraturado em suas extremidades e apresentando o corpo",Regular,Não se aplica,,,,"2,8",22,86.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
9,,JC-18-550,JC-18-550,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento de úmero esquerdo humano, provavelmente de indivíduo adulto, correspondendo à extremidade inferior, fraturada longitudinalmente na face posterior e apresentando duas perfurações, uma na cavidade glenóide e outra na tróclea",Regular,Não se aplica,,,,"1,4","5,2",16.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
10,,JC-18-55,JC-18-55,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural ovalado de face inferior plana e superior em dois planos inclinados, apresentando uma fratura na extremidade da face inferior, sem sinais de ação antrópica",Bom,Não se aplica,,,,"2,5","6,2",134.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
11,,JC-18-549,JC-18-549,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, fraturada na extremidade inferior na altura da fossa do olécrano e na superior na altura do colo cirúrgico",Regular,Não se aplica,,,,"2,1","25,8",68.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
12,,JC-18-548,JC-18-548,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento esquerdo de úmero humano, provavelmente de indivíduo adulto, compreendendo parte do corpo, da cavidade glenóide e do epicôndilo lateral",Regular,Não se aplica,,,,"1,7","11,3",54.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
13,,JC-18-547,JC-18-547,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, fraturado na extremidade inferior na altura da fossa do olécrano e na superior, próximo ao colo cirúrgico",Regular,Não se aplica,,,,3,"25,2",79.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
14,,JC-18-546,JC-18-546,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, incompleto. Corresponde apenas ao corpo que se apresenta fraturado nas extremidades superior ao longo do colo e na inferior na linha superior à fossa do olécrano",Regular,Não se aplica,,,,"1,7",25,54.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
15,,JC-18-545,JC-18-545,Úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento esquerdo de úmero humano, provavelmente de indivíduo adulto, compreendendo parte do corpo, da cavidade glenóide e do epicôndilo lateral",Regular,Não se aplica,,,,"2,8","24,7",80.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
16,,JC-18-543,JC-18-543,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, fraturado na altura da fossa do olécrano e na superior na altura do colo cirúrgico",Regular,Não se aplica,,,,"2,5","25,7",65.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
17,,JC-18-542,JC-18-542,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento de úmero esquerdo humano, provavelmente de indivíduo adulto, compreendendo apenas a extremidade inferior",Regular,Não se aplica,,,,"1,6","14,1",67.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
18,,JC-18-541,JC-18-541,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, fraturada próximo a extremidade superior e compreendendo o corpo e a extremidade inferior. Apresenta pequenas fraturas nos epicôndilos lateral e medial",Regular,Não se aplica,,,,2,"22,8",57.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
19,,JC-18-540,JC-18-540,Úmero,Ósseo,16 Amostras/Fragmentos,,"Úmero esquerdo humano, provavelmente de indivíduo adulto, apresentando fratura na extremidade anterior na altura da fossa coronóide e na superior com ausência do colo anatômico e cabeça",Regular,Não se aplica,,,,2,26,103.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
20,,JC-18-539,JC-18-539,Fragmento de úmero,Ósseo,16 Amostras/Fragmentos,,"Fragmento de úmero direito humano, provavelmente de indivíduo adulto, compreendendo a extremidade inferior e parte do corpo",Regular,Não se aplica,,,,"1,8","12,8",81.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
21,,JC-18-538,JC-18-538,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula direita humana, provavelmente de adulta, apresentando apenas parte da cavidade glenóide, colo e extremidade lateral da espinha",Regular,Não se aplica,,,,Não se aplica,"5,7",20.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
22,,JC-18-537,JC-18-537,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula direita humana, provavelmente de indivíduo adulto, apresentando a cavidade grenóide fraturada na altura da extremidade inferior, o colo, a borda lateral e a espinha que se encontra com fratura longitudinal",Bom,Não se aplica,,,,"4,4",12,55.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
23,,JC-18-536,JC-18-536,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula esquerda humana, provavelmente de indivíduo adulto, compreendendo a cavidade glenóide fraturada no bordo interno, o colo, a base da espinha, parte da borda lateral, base do processo coranóide e incisura supra-escapular incompleta",Regular,Não se aplica,,,,"1,2","9,3",28.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
24,,JC-18-535,JC-18-535,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula esquerda humana, provavelmente de indivíduo adulto, compreendendo a cavidade glenóide, o colo e grande da borda lateral",Regular,Não se aplica,,,,"1,3","10,5",18.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
25,,JC-18-534,JC-18-534,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula esquerda humana, provavelmente de indivíduo adulto, compreendendo a cavidade glenóide, fraturada no bordo interno, o colo, parte mediana da espinha e a maior parte da borda lateral",Regular,Não se aplica,,,,"0,7","11,4",20.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
26,,JC-18-533,JC-18-533,Fragmento de escápula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de escápula esquerda humana, provavelmente de indivíduo adulto, compreendendo a cavidade glenóide, o colo, o acrômio e a espinha, ambos fraturados nas extremidades",Regular,Não se aplica,,,,"0,6","9,1",21.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
27,,JC-18-532,JC-18-532,Fragmento de clavícula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de clavícula esquerda humana, provavelmente de indivíduo adulto, correspondendo à porção que se articula com a omoplata",Ruim,Não se aplica,,,,"0,7","0,7",9.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
28,,JC-18-530,JC-18-530,Fragmento de clavícula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de clavícula direita humana, provavelmente de indivíduo adulto, compreendendo parte do sulco para o músculo subclávico e parte da linha trapezóide",Ruim,Não se aplica,,,,"0,8","11,2",22.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
29,,JC-18-53,JC-18-053,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural pentágono-irregular de face superior convexa e face inferior em dois planos inclinados, sem sinais de ação antrópica",Bom,Não se aplica,,,,"4,4","9,5",527.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
30,,JC-18-529,JC-18-529,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula direita humana, provavelmente de indivíduo adulto, fraturada nas extremidades e apresenta a impressão para o ligamento costoclavicular, sulco para o músculo subclávico e o tubércolo",Ruim,Não se aplica,,,,"1,1","12,3",15.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
31,,JC-18-528,JC-18-528,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula direita humana, provavelmente de indivíduo adulto, fraturada nas extremidades e apresenta a impressão para o ligamento costoclavicular, sulco para o músculo subclávico e o tubércolo",Ruim,Não se aplica,,,,"1,6","14,4",19.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
32,,JC-18-527,JC-18-527,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula esquerda humana, incompleta, provavelmente de indivíduo adulto, fraturada nas extremidades external e acromial e na impressão para o ligamento costoclavicular. Apresenta sulco para o músculo subclávico, tubércolo coronóide e ligamento costoclavicular",Ruim,Não se aplica,,,,"1,4","1,7",19.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
33,,JC-18-526,JC-18-526,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula direita humana, completa, provavelmente de indivíduo adulto, apresentando apenas pequenas fraturas em suas extremidades",Ruim,Não se aplica,,,,"2,1","15,7",37.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
34,,JC-18-525,JC-18-525,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula esquerda humana, incompleta, provavelmente de indivíduo adulto, fraturada nas extremidades external e acromial. Apresenta o sulco para o músculo subclávio, tubérculo coronóide e a impressão para o ligamento costoclavicular",Ruim,Não se aplica,,,,"1,7","12,2",13.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
35,,JC-18-524,JC-18-524,Clavícula,Ósseo,16 Amostras/Fragmentos,,"Clavícula direita humana, completa, provavelmente de indivíduo adulto, apresentando apenas um pequeno desgaste na extremidade acromial",Bom,Não se aplica,,,,"2,2","15,2",32.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
36,,JC-18-523,JC-18-523,Costela,Ósseo,16 Amostras/Fragmentos,,"Costela direita humana, provavelmente de indivíduo adulto, incompleta, compreendendo apenas o corpo que se apresenta com perda de metade de sua face posterior e longa fratura na face externa",Regular,Não se aplica,,,,"0,6","13,2",8.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
37,,JC-18-522,JC-18-522,Costela,Ósseo,16 Amostras/Fragmentos,,"Costela direita humana de infanto, incompleta, compreendendo parte do corpo que se encontra fraturado na extremidade ventral e na altura do colo. Apresenta o tubérculo com desgaste, o sulco costal e o ângulo",Regular,Não se aplica,,,,"0,4",7,2.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
38,,JC-18-521,JC-18-521,Costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela esquerda humana, compreendendo apenas parte mediana do corpo",Regular,Não se aplica,,,,"0,4","8,1",4.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
39,,JC-18-520,JC-18-520,Fragmento de costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela direita humana, provavelmente de indivíduo adulto, compreendendo apenas a parte mediana do corpo com sulco costal que se encontra com desgaste",Bom,Não se aplica,,,,"0,5","11,9",27.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
40,,JC-18-52,JC-18-052,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural quadrangular de faces plana e plano-inclinado, sem sinais de ação antrópica",Bom,Não se aplica,,,,"5,6","11,6",1268.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
41,,JC-18-519,JC-18-519,Costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela esquerda humana, provavelmente de indivíduo adulto, compreendendo o corpo fraturado a altura do tubérculo e extremidade ventral. Apresenta ligeiro ângulo e sulco costal raso",Regular,Não se aplica,,,,"0,8","11,5",9.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
42,,JC-18-518,JC-18-518,Costela,Ósseo,16 Amostras/Fragmentos,,"Costela humana, provavelmente de indivíduo adulto",Regular,Não se aplica,,,,"0,7","7,8",8.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
43,,JC-18-518,JC-18-518,Costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela esquerda humana, provavelmente de indivíduo jovem, compreendendo parte do corpo entre o tubérculo e a parte mediana",Regular,Não se aplica,,,,"0,4","9,1",5.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
44,,JC-18-518,JC-18-518,Costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela humana, provavelmente de indivíduo adulto",Bom,Não se aplica,,,,"0,3","9,8",4.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
45,,JC-18-517,JC-18-517,Costela,Ósseo,16 Amostras/Fragmentos,,"Fragmento de costela esquerda humana, provavelmente de indivíduo adulto, compreendendo apenas a parte posterior do corpo e apresentando o sulco costal amplo",Regular,Não se aplica,,,,"0,8","6,2",5.0,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
